unitId,总数,标题,经度,维度,地址,信息,原价,现价,城市,区域,整套,布局,评分,点评
14351240,1475,拉萨河畔馨粉大床房（电暖气电热毯加湿器）,91.14519413546662,29.658896974698056,仙足岛花园小区(1号门)(仙足岛花园小区1号门),近八廓街/大昭寺,268,242,拉萨,城关区,整套,1居1床2人,0.0,0
21963859,1475,【归隐●拉萨河畔大床房●供氧供暖】,91.131323,29.644306,拉萨逸乡民宿,近仙足岛,218,218,拉萨,城关区,整套,1居1床2人,0.0,0
9154895,1475,南方姑娘雅致大床房,91.13721499999996,29.64210800329497,仙足岛(生态小区源满公寓对面),近仙足岛,88,88,拉萨,城关区,整套,1居1床2人,0.0,0
9869273,1475,文成公主普通标准间 双床房,91.151401,29.626737,3650Space众创空间(文成公主文化创意园区),近文成公主剧场,170,162,拉萨,城关区,整套,1居2床2人,5.0,5
10320346,1475,拉萨若素现代双人间（电暖气电热毯加湿器）,91.141012,29.644386,仙足岛花园小区(無名精品客栈),近仙足岛,268,242,拉萨,城关区,整套,1居2床2人,5.0,2
14239086,1475,布达拉宫/小昭寺/十六号民宿/林芝星空房,91.151947,29.663715,十六号民宿,近西藏大学,408,408,拉萨,城关区,整套,1居1床2人,0.0,0
9155385,1475,南方姑娘浪漫双床房,91.13721499999996,29.64210800329497,仙足岛(生态小区源满公寓对面),近仙足岛,98,97,拉萨,城关区,整套,1居2床2人,0.0,0
9977339,1475,古城区大昭寺阳光标准间,91.160194,29.659086,宿说民宿(嘎玛贡桑路),近西藏大学,248,248,拉萨,城关区,整套,1居2床2人,5.0,2
27403440,1475,心灵复苏飘窗家庭间（菩提花开店）,91.138383,29.669531,拉萨心灵复苏酒店(菩提花开店),近扎基寺,258,258,运城,城关区,整套,1居3床4人,0.0,0
14397734,1475,南山公园/布达拉宫/大昭寺—温馨标间,91.128562,29.646308,拉萨七月客栈(仙足岛生态小区),近仙足岛,78,71,拉萨,城关区,整套,1居2床2人,4.8,1
14449359,1475,【云栖·三人间·供氧+暖气】—逸乡民宿,91.13131531534205,29.644309584831,逸乡民宿(仙足岛生态小区),近仙足岛,338,338,拉萨,城关区,整套,1居3床3人,0.0,0
13025937,1475,文成公主剧场山景豪华家庭三人间,91.151401,29.626736,3650Space众创空间(文成公主文化创意园区),近文成公主剧场,460,414,拉萨,城关区,整套,2居3床3人,5.0,1
15515256,1475,素念清一民宿,91.167785,29.671003, 拉堆路(纳金东路嘎吉三区),近琅赛花园,494,425,拉萨,城关区,整套,3居5床9人,0.0,0
12010853,1475,清茶民宿独栋别墅，大床，简约温馨清净风,91.12783887301958,29.67705172022069,清茶客栈(幸福新村),近布达拉宫,230,230,拉萨,城关区,,8居1床2人,5.0,2
12046070,1475,馨宿缘—免费供氧北欧大床房,91.15000905299851,29.61837815204726, Y102(慈觉林文化创意园区红花广场),近文成公主剧场,280,280,拉萨,城关区,整套,1居1床2人,0.0,0
9154678,1475,南方姑娘温馨大床,91.13721499999996,29.64210800329497,仙足岛(生态小区源满公寓对面),近仙足岛,98,97,拉萨,城关区,整套,1居1床2人,4.1,8
6773034,1475,大昭寺周边阳光大床房独卫大窗可提供加湿器,91.16006118596704,29.658197439592616,嘎玛贡桑路,近西藏大学,98,89,拉萨,城关区,整套,1居1床2人,4.8,9
14116915,1475,布达拉宫藏式别居标准双床房,91.15189083193172,29.663998609264176,提贝特黄焖鸡米饭,近西藏大学,318,318,拉萨,城关区,整套,1居2床2人,0.0,0
11298729,1475,馨宿—免费供氧圆床房,91.15000905299851,29.61837815204726, Y102(慈觉林文化创意园区红花广场),近文成公主剧场,290,290,拉萨,城关区,整套,1居1床2人,5.0,2
9977164,1475,拉萨大昭寺旁宿说民宿阳光大床房,91.160194,29.659086,宿说民宿(嘎玛贡桑路),近西藏大学,278,278,拉萨,城关区,整套,1居1床2人,0.0,0
12726575,1475,近布达拉宫花园大床房（藏北藏南带队拼团）,91.14017199999994,29.669148000442963,藏地密码客栈(梵遇客栈内),近扎基寺,268,268,拉萨,城关区,整套,1居1床2人,5.0,3
5330516,1475,观景标间,91.12360149923296,29.68172620238899, 拉萨缘聚氧吧客栈(曲米路工商联小区),近布达拉宫,180,180,拉萨,城关区,整套,1居2床2人,5.0,1
10320430,1475,拉萨堤畔阳光大床房（电暖气电热毯加湿器）,91.14118299999994,29.64484900597216,仙足岛花园小区(無名精品客栈),近仙足岛,268,242,拉萨,城关区,整套,1居1床2人,0.0,0
3841364,1475,弥藏·暖居(全屋地暖)阳光三人间,91.164059,29.658715,江苏大道弥藏客栈,近西藏大学,498,449,拉萨,城关区,整套,1居3床3人,4.9,3
14110979,1475,拉萨纳金中路北欧风五居别墅,91.16936753673215,29.662066840356196,城关区法院退休基地(天峰国际酒店旁),近市政府,2889,2023,拉萨,城关区,整套,5居9床14人,5.0,4
4494709,1475,拉萨藏地摄影主题三人间（一）,91.168806,29.672842,城关花园C区西苑二排,近琅赛花园,218,197,拉萨,城关区,整套,1居3床3人,5.0,3
14988842,1475,小昭寺/布达拉宫/丹杰林,91.16032686127097,29.663078218861802,吉部客栈(嘎玛贡桑社区二组旦增凯珠私房),近西藏大学,198,198,拉萨,城关区,整套,1居1床2人,5.0,4
13974227,1475,布达拉宫十六号民宿藏式清新大床房,91.15237,29.664035,提贝特黄焖鸡米饭,近西藏大学,308,308,拉萨,城关区,整套,1居1床2人,5.0,1
3841378,1475,弥藏·暖居(全屋地暖)供氧阳光标准间,91.164059,29.658715,江苏大道弥藏客栈,近西藏大学,298,269,拉萨,城关区,整套,1居2床2人,5.0,2
4613338,1475,拉萨藏地摄影主题标间（一）,91.168826,29.672819,城关花园C区西苑二排,近琅赛花园,158,143,拉萨,城关区,整套,1居2床2人,0.0,0
5823792,1475,藏东人家豪装公寓,91.1616331262938,29.662827906941793,西藏金谷物业管理有限责任公司(纳金路中国石油加油站正后方电梯公寓),近西藏大学,666,653,拉萨,城关区,整套,3居3床6人,5.0,7
10327535,1475,拉萨温暖手心拉姆拉措标准间,91.14118299999996,29.64484900298608,仙足岛花园小区(拉萨温暖手心客栈),近仙足岛,158,143,拉萨,城关区,整套,1居2床4人,5.0,10
11348261,1475,布达拉宫旁藏式别墅阳光藏式标间,91.13603291681184,29.67010727562968,团结新村社区(北2门)(藏家宴对面),近布达拉宫,108,98,拉萨,城关区,,2居2床2人,4.9,9
15073976,1475,【听风·观景双床房·供氧供暖】逸乡民宿,91.13131531534205,29.644309584831,逸乡民宿,近仙足岛,298,298,拉萨,城关区,整套,1居2床2人,0.0,0
14350323,1475,拉萨一米阳光三人间（电暖气电热毯加湿器）,91.14057684514687,29.646373449628868,仙足岛花园小区(1号门)(仙足岛花园小区1号门),近仙足岛,298,269,拉萨,城关区,整套,1居3床3人,5.0,1
12019022,1475,归墅别院民宿,91.16936753673215,29.66204330212165,城关区法院退休基地(一排三号),近市政府,2888,2888,拉萨,城关区,整套,5居7床14人,5.0,7
6830868,1475,大昭周边三床独卫可提供 加湿器,91.16004388440562,29.658206231136568,嘎玛贡桑路,近西藏大学,128,117,拉萨,城关区,整套,1居3床3人,4.5,5
3840748,1475,弥藏·暖居(全屋地暖)观星大床房,91.164059,29.658715,江苏大道弥藏客栈,近西藏大学,398,359,拉萨,城关区,整套,1居1床2人,4.9,2
9977290,1475,拉萨大昭寺旁宿说民宿精品标准间,91.160194,29.659086,宿说民宿(嘎玛贡桑路),近西藏大学,218,218,拉萨,城关区,整套,1居2床2人,5.0,1
