unitId,总数,标题,经度,维度,地址,信息,原价,现价,城市,区域,整套,布局,评分,点评
9695001,35262,【馨忆】近D士尼邻地铁浦机轻奢复式一居,121.662517,31.220266,高科东路777弄阳光MODO,近唐镇地铁站,538,528,上海,浦东新区,整套,1居1床2人,5.0,113
10072448,35262,「不觉晓-余晖」整面玻璃窗#设计师房源,121.70417399999992,31.113862853484957,汇领商墅,近迪士尼地铁站,433,412,上海,浦东新区,,11居1床2人,4.9,26
12054582,35262,青年里-海岛【花屿】泳池沙滩 迪士尼接送,121.70055937344834,31.156205071013463,郭家宅路,近迪士尼地铁站,445,424,上海,浦东新区,整套,1居1床2人,5.0,15
9691508,35262,【冬至暖屋】环贸&飘窗小资复式洋房,121.462751,31.216123,永康路141弄7号一楼,近陕西南路地铁站,733,697,上海,徐汇区,整套,1居1床2人,4.9,71
13040364,35262,素简静觅•流年 中央空调浴缸落地窗有早餐,121.72555285582015,31.148044243638388,115吴店村郭家宅(川沙路农场路路口东200米),近迪士尼地铁站,542,488,上海,浦东新区,整套,1居1床2人,5.0,40
11240342,35262,8 10号线双地铁/百寸投影/直达外滩,121.50544105671028,31.278629405280597,天宝华庭(四平路775号),近四平路地铁站,199,190,上海,虹口区,整套,1居1床2人,4.8,182
12050809,35262,青年里-海岛【静夜】泳池沙滩 迪士尼接送,121.70055937344834,31.156205071013463,郭家宅路,近迪士尼地铁站,507,482,上海,浦东新区,整套,1居1床2人,5.0,15
11427851,35262,扶摇·五角场复旦同济财大地铁10号线公寓,121.52762199999992,31.296270875752153,东方蓝海国际广场-1号楼,近五角场地铁站,428,386,上海,杨浦区,整套,1居1床2人,5.0,19
18442033,35262,【婉兮】近DSN地铁四站直达御桥海上传奇,121.576606,31.163001,御山路347弄,近御桥地铁站,458,440,上海,浦东新区,整套,2居2床4人,5.0,7
13579980,35262,「寒樱」已消毒栖梦创想民宿旋转楼梯滑梯,121.67235242656432,31.110354279317733,Stay Dream栖梦创想民宿(窑港村140号),近迪士尼地铁站,500,450,上海,浦东新区,整套,1居1床2人,5.0,28
16203342,35262,【德州】地铁旁/世博馆/可加床一居室,121.503488,31.175117,德州一村,近成山路地铁站,330,264,上海,浦东新区,整套,1居1床2人,4.9,17
13039818,35262,素简静觅•阡陌 早餐 接送 浴缸,121.72554387276506,31.148183318296525,115吴店村郭家宅(川沙路农场路路口东200米),近迪士尼地铁站,542,488,上海,浦东新区,整套,1居1床2人,5.0,38
10780183,35262,【疫.情可住】大学城23漫时光揽月大床房,121.243822,31.059345,谷阳北路龙湖新壹城3号楼,近松江大学城地铁站,215,194,上海,松江区,整套,1居1床2人,5.0,48
10344804,35262,又见.归宿-102惊蛰接/送DSN含早餐,121.709177,31.155276,又见归宿,近迪士尼地铁站,528,476,上海,浦东新区,整套,1居1床2人,5.0,11
12259003,35262,网红设计师别墅 愈宿~拾光 星空浴缸房,121.7074969150696,31.155476722698396, 牌楼二路(六陈路转牌楼二路200米左转),近迪士尼地铁站,650,585,上海,浦东新区,整套,1居1床2人,5.0,35
13039636,35262,素简静觅·静雪 私人小院浴缸含早餐,121.72554387276506,31.148183318296525,115吴店村郭家宅(川沙路农场路路口东200米),近迪士尼地铁站,542,488,上海,浦东新区,整套,1居1床2人,5.0,32
11060876,35262,百寸投影/大飘窗/小阳台/地铁站200米,121.48474409776036,31.267286774259727,金象大厦(华昌路9号),近东宝兴路地铁站,199,180,上海,虹口区,整套,1居1床2人,4.9,205
9859060,35262,【露天庭院】近华山医院/3分至地铁,121.448871,31.214487,湖南路9号,近上海图书馆地铁站,441,419,上海,徐汇区,整套,1居1床2人,4.9,59
10798635,35262,L House 静安大悦城复古网红民宿,121.47341899999992,31.248522868860995,绿地海悦酒店公寓,近曲阜路地铁站,510,486,上海,静安区,整套,1居1床2人,4.8,11
19145512,35262,【上南】地铁旁/世博馆/三钢里两居室,121.503868,31.177967,上南四村,近成山路地铁站,499,400,上海,浦东新区,整套,2居2床4人,5.0,7
27090526,35262,冬泳 整套双层／乐园免费班车／百寸影院,121.706203,31.188367,川沙新镇 川沙路5612号,近川沙地铁站,344,328,上海,浦东新区,整套,2居2床4人,0.0,0
11322235,35262,樱7御上海9号线大学城地铁站万达可做饭,121.2405625330769,31.056664068902155,梅家浜路(谷阳北路2301弄御上海青橙7号楼704室),近松江大学城地铁站,269,229,上海,松江区,整套,1居1床2人,4.9,10
17238208,35262,【等号·灰】静安大悦城榻榻米浴缸设计民宿,121.47479399255435,31.25005205949341,众昌金城大厦(海宁路1399号金城大厦),近曲阜路地铁站,522,497,上海,静安区,整套,1居1床2人,5.0,4
5985590,35262,世博区/中国馆/国展中心/地铁口/智能屋,121.501124,31.184085,耀华路-地铁站(世博轴对面，耀华路地铁站),近耀华路地铁站,512,344,上海,浦东新区,整套,1居1床2人,5.0,80
14528669,35262,沐里【十月】星空浴缸房迪士尼免接送早餐,121.707619,31.127063, 砖桥东路(南六公路砖桥东路交叉口向东一百米路北),近迪士尼地铁站,503,454,上海,浦东新区,整套,1居1床2人,5.0,22
13041414,35262,素简静觅•朝夕 浴缸落地窗，早餐免费,121.72554387276506,31.148044243638388,115吴店村郭家宅(川沙路农场路路口东200米),近迪士尼地铁站,542,488,上海,浦东新区,整套,1居1床2人,5.0,34
11508078,35262,特惠房源近陆家嘴商圈步行10分钟达外滩,121.5180055867729,31.238807510579125,东昌小区,近东昌路地铁站,308,279,上海,浦东新区,整套,1居1床2人,4.9,11
14906823,35262,【东昌】陆家嘴/东昌路温馨一居室,121.519975,31.240905,三航小区,近东昌路地铁站,249,200,上海,浦东新区,整套,1居1床2人,4.9,13
12166505,35262,Ag 慢生活＞江景大床房，临梅赛德斯,121.514122,31.206696,海博大厦(罗森对面),近南浦大桥地铁站,308,294,上海,浦东新区,整套,1居1床2人,5.0,24
14528242,35262,沐里【五月】网红三层滑梯榻榻米早餐免接送,121.707619,31.127063, 砖桥东路(六灶文化广场100米),近迪士尼地铁站,468,422,上海,浦东新区,整套,1居1床2人,5.0,28
9695022,35262,【澜庭】近D士尼外滩直达机场现代复式一居,121.662756,31.220496,阳光城MODO,近唐镇地铁站,538,528,上海,浦东新区,整套,1居1床2人,5.0,57
14593195,35262,V House静安大悦城白色系设计师民宿,121.47341899999992,31.248522868860995,绿地海悦酒店公寓(新疆路500号),近曲阜路地铁站,522,497,上海,静安区,整套,1居1床2人,5.0,4
